,lat,lon,tags_bed_count,tags_doctors_num,tags_nurses_num,tags_electricity,tags_operator,tags_water_source,tags_opening_hours,Country
324,8.365139,-10.2085188,,,,,,,sunrise-sunset,SL
325,8.3624932,-10.2152252,,,,,,,Mo-Fr 08:00-17:00,SL
326,8.3599981,-10.2089311,,,,,,,24/7,SL
327,8.3601819,-10.2091351,,,,,,,sunrise-sunset,SL
328,8.3579854,-10.2039303,,,,,,,Mo-Fr 08:00-17:00,SL
329,8.358691,-10.2068886,,,,,,,sunrise-sunset,SL
330,8.3608054,-10.2125537,,,,,,,Mo-Fr 08:00-17:00,SL
331,8.3606144,-10.2125537,,,,,,,Mo-Fr 08:00-17:00,SL
332,8.3663365,-10.2086399,,,,,,,sunrise-sunset,SL
333,8.3583631,-10.2064349,,,,,,,sunrise-sunset,SL
334,8.3586738,-10.2067664,,,,,,,sunrise-sunset,SL
335,8.3584074,-10.2078111,,,,,,,sunrise-sunset,SL
336,8.365154,-10.2086701,,,,,,,sunrise-sunset,SL
337,8.3670469,-10.2061057,,,,,,,Mo-Fr 08:00-17:00,SL
338,8.3584205,-10.2102519,,,,,,,24/7,SL
339,8.3619961,-10.2073234,,,,,,,sunrise-sunset,SL
340,8.3579288,-10.2035737,,,,,,,24/7,SL
341,8.3585445,-10.2108264,,,,,,,Mo-Fr 08:00-17:00,SL
342,8.3647798,-10.2090333,,,,,,,sunrise-sunset,SL
343,8.3538208,-10.2002692,,,,,,,"""on appointment""",SL
344,8.3600485,-10.2107819,,,,,,,"""on appointment""",SL
345,8.357976,-10.2084341,,,,,,,sunrise-sunset,SL
346,8.3608585,-10.2121568,,,,,,,Mo-Fr 08:00-17:00,SL
347,8.3600286,-10.2107376,,,,,,,Mo-Fr 08:00-17:00,SL
348,8.3608691,-10.2092814,,,,,,,Mo-Fr 08:00-17:00,SL
349,8.3642658,-10.2092493,,,,,,,sunrise-sunset,SL
350,8.3599987,-10.2111053,,,,,,,24/7,SL
351,8.3675458,-10.2079403,,,,,,,Mo-Fr 08:00-17:00,SL
352,8.3608005,-10.2144941,,,,,,,Mo-Fr 08:00-17:00,SL
353,8.3667557,-10.2079137,,,,,,,sunrise-sunset,SL
354,8.3606263,-10.2125081,,,,,,,Mo-Fr 08:00-17:00,SL
355,8.4235976,-9.7534132,,,,,,,24/7,LR
356,8.423449,-9.7541213,,,,,,,Mo-Fr 08:00-17:00,LR
357,8.4294013,-9.7558939,,,,,,,"""on appointment""",LR
358,8.4251842,-9.7500497,,,,,,,24/7,LR
359,8.421895,-9.7539729,,,,,,,24/7,LR
360,8.4246271,-9.7538745,,,,,,,Fr,LR
361,8.42124,-9.7542161,,,,,,,24/7,LR
362,8.4247087,-9.7501164,,,,,,,24/7,LR
363,8.425931,-9.7501107,,,,,,,24/7,LR
364,8.4233559,-9.7517409,,,,,,,24/7,LR
365,8.4245317,-9.7533887,,,,,,,Mo-Fr 08:00-17:00,LR
366,8.4193417,-9.7582734,,,,,,,24/7,LR
367,8.4158924,-9.7614169,,,,,,,"""on appointment""",LR
368,8.4311826,-9.7457044,,,,,,,24/7,LR
369,8.4234928,-9.7516223,,,,,,,Mo-Fr 08:00-17:00,LR
370,8.4250608,-9.7513025,,,,,,,Mo-Fr 08:00-17:00,LR
371,8.4309808,-9.7584639,,,,,,,"""on appointment""",LR
372,8.4250873,-9.7510751,,,,,,,Mo-Fr 08:00-17:00,LR
373,8.4245581,-9.7500989,,,,,,,Mo-Fr 08:00-17:00,LR
374,8.422468,-9.7527869,,,,,,,24/7,LR
375,8.4213303,-9.7547127,,,,,,,Mo-Fr 08:00-17:00,LR
376,8.4033477,-9.7580995,,,,,,,24/7,LR
377,8.4159096,-9.7614504,,,,,,,Mo-Fr 08:00-17:00,LR
378,8.4124617,-9.757138,,,,,,,"""on appointment""",LR
379,8.4237776,-9.7531346,,,,,,,Mo-Fr 08:00-17:00,LR
380,8.4124324,-9.7605586,,,,,,,Mo-Fr 08:00-17:00,LR
381,8.4227987,-9.7524793,,,,,,,Mo-Fr 08:00-17:00,LR
382,8.4221921,-9.7496843,,,,,,,24/7,LR
383,8.4244655,-9.7497111,,,,,,,Mo-Fr 08:00-17:00,LR
384,8.4239099,-9.7516502,,,,,,,Mo-Fr 08:00-17:00,LR
385,8.4216478,-9.7534556,,,,,,,Mo-Fr 08:00-17:00,LR
386,8.4251667,-9.7514763,,,,,,,Mo-Fr 08:00-17:00,LR
387,8.423103,-9.7542312,,,,,,,Mo-Fr 08:00-17:00,LR
388,8.4243068,-9.7536161,,,,,,,Mo-Fr 08:00-17:00,LR
389,7.9631444,-9.5436351,,,,,,,Fr,GN
390,7.9594619,-9.546002,,,,,,,24/7,GN
391,7.9125225,-9.4568896,,,,,,,24/7,GN
392,7.9125783,-9.4565302,,,,,,,24/7,GN
393,7.7156165,-9.3871737,,,,,,,Mo-Fr 08:00-17:00,GN
394,7.7159461,-9.3872488,,,,,,,Tu,GN
395,7.6153264,-9.4925737,,,,,,,Su 10:00-13:30,GN
396,7.6160602,-9.4927132,,,,,,,24/7,GN
397,7.6557611,-9.4236636,,,,,,,Su 9:30-12:30,GN
398,7.655742,-9.4247221,,,,,,,sunrise-sunset,GN
399,7.6162674,-9.4948899,,,,,,,24/7,GN
400,7.6168175,-9.4928627,,,,,,,Mo,GN
401,7.6557611,-9.4247221,,,,,,,Su 8:30-12:30,GN
402,7.6562496,-9.4245842,,,,,,,Mo,GN
403,7.6208249,-9.4899583,,,,,,,Su,GN
404,7.7756069,-9.4284904,,,,,,,sunrise-sunset,GN
405,7.7739273,-9.428544,,,,,,,24/7,GN
406,7.7779987,-9.429574,,,,,,,Mo-Fr 08:00-17:00,GN
407,7.7824076,-9.4371534,,,,,,,Mo-Fr 08:00-17:00,GN
408,7.7791149,-9.4310975,,,,,,,Mo-Fr 08:00-17:00,GN
409,7.7747352,-9.4283509,,,,,,,sunrise-sunset,GN
410,7.7764998,-9.4289517,,,,,,,sunrise-sunset,GN
411,7.7783415,-9.430317,,,,,,,Mo-Fr 08:00-17:00,GN
412,7.7761168,-9.4299695,,,,,,,24/7,GN
413,7.774512,-9.4283938,,,,,,,24/7,GN
414,7.7743167,-9.428699,,,,,,,24/7,GN
415,7.7761282,-9.4286006,,,,,,,8:00-6:00,GN
416,7.7761229,-9.4285273,,,,,,,8:00-6:00,GN
417,7.7761893,-9.4285581,,,,,,,24/7,GN
418,7.7744932,-9.4293254,,,,,,,24/7,GN
419,7.7759274,-9.4288172,,,,,,,24/7,GN
420,7.7780093,-9.4297886,,,,,,,Mo-Fr 08:00-17:00,GN
421,7.7750223,-9.428587,,,,,,,24/7,GN
422,7.2332381,-9.1680843,,,,,,,24/7,GN
423,7.235211,-9.1661596,,,,,,,Mo-Fr 08:00-17:00,GN
424,7.5862584,-8.5190321,,,,,,,24/7,LR
425,7.5702741,-8.5496374,,,,,,,sunrise-sunset,LR
426,7.5766587,-8.5357547,,,,,,,Mo-Fr 08:00-17:00,LR
427,7.5715639,-8.5500468,,,,,,,sunrise-sunset,LR
428,7.5777911,-8.5342049,,,,,,,Mo-Fr 08:00-17:00,LR
429,7.5739467,-8.5464406,,,,,,,sunrise-sunset,LR
430,7.5770628,-8.5363877,,,,,,,sunrise-sunset,LR
431,7.5738829,-8.5462448,,,,,,,sunrise-sunset,LR
432,7.5704563,-8.550005,,,,,,,sunrise-sunset,LR
433,7.5735096,-8.5461745,,,,,,,Mo-Fr 08:00-17:00,LR
434,7.5724358,-8.5517948,,,,,,,sunrise-sunset,LR
435,7.5660179,-8.5521312,,,,,,,sunrise-sunset,LR
436,7.5735473,-8.546181,,,,,,,Mo-Fr 08:00-17:00,LR
437,7.5720434,-8.5504975,,,,,,,sunrise-sunset,LR
438,7.5863087,-8.5187772,,,,,,,24/7,LR
439,7.5743257,-8.5460225,,,,,,,Mo-Fr 08:00-17:00,LR
440,7.5735798,-8.5498757,,,,,,,sunrise-sunset,LR
441,7.5862772,-8.5188887,,,,,,,24/7,LR
442,7.5731078,-8.5464658,,,,,,,Mo-Fr 08:00-17:00,LR
443,9.4305366,-13.08929,,,,,Ministère de l'Éducation,,,GN
444,9.4232165,-13.0759835,,,,,Ministère de l'Éducation,,,GN
445,9.4305089,-13.078773,,,,,Moussa Toure,,,GN
446,9.437727,-13.0786872,,,,,Privée,,,GN
447,9.4409444,-13.0789232,,,,,Sekouba Camara,,,GN
448,9.4239786,-13.0731833,,,,,Privée,,,GN
449,9.4306465,-13.0783331,,,,,Moussa Toure,,,GN
450,9.4409444,-13.0785799,,,,,Sekouba Camara,,,GN
451,9.4305618,-13.0780649,,,,,Moussa Toure,,,GN
452,9.4230789,-13.0755436,,,,,Ministère de l'Éducation,,,GN
453,9.4243173,-13.0732477,,,,,Privée,,,GN
454,9.4381649,-13.0792142,,,,,Privée,,,GN
455,9.4274673,-13.0884169,,,,,Ministère de l'Éducation,,,GN
456,9.4241585,-13.0736876,,,,,Privée,,,GN
457,9.4300749,-13.0890526,,,,,Ministère de l'Éducation,,,GN
458,9.4299267,-13.0792558,,,,,Moussa Toure,,,GN
459,9.4343468,-13.0898224,,,,,Aminata Sylla,,,GN
460,9.4300339,-13.088771,,,,,Ministère de l'Éducation,,,GN
461,9.4304599,-13.0889882,,,,,Ministère de l'Éducation,,,GN
462,7.3582572,-8.9590663,,,,,Gnouma Paul Ouendeno,,,LR
463,7.3497834,-8.9559388,,,,,Ministère de l'Éducation,,,LR
464,7.3498286,-8.9565665,,,,,Ministère de l'Éducation,,,LR
465,7.3486288,-8.9494385,,,,,Privée,,,LR
466,7.3495055,-8.9562229,,,,,Ministère de l'Éducation,,,LR
467,7.3381894,-8.9481225,,,,,Privée,,,LR
468,7.3581522,-8.9586237,,,,,Gnouma Paul Ouendeno,,,LR
469,7.3383497,-8.9486657,,,,,Privée,,,LR
470,7.3584043,-8.9588968,,,,,Gnouma Paul Ouendeno,,,LR
471,7.3581869,-8.9562792,,,,,Ministère de l'Éducation,,,LR
472,7.3580666,-8.9557793,,,,,Ministère de l'Éducation,,,LR
473,7.348702,-8.9494988,,,,,Privée,,,LR
474,7.3381048,-8.9484157,,,,,Privée,,,LR
475,7.3468865,-8.9478578,,,,,Privée,,,LR
476,9.3413815,-12.8580916,,,,,Ministère de l'Éducation,,,SL
477,9.3685032,-12.764111,,,,,Ministère de l'Éducation,,,SL
478,9.3689398,-12.7644771,,,,,Ministère de l'Éducation,,,SL
479,9.3406087,-12.8581667,,,,,Ministère de l'Éducation,,,SL
480,9.4417805,-12.714175,,,,,Mr Camara,,,SL
481,9.3639367,-12.7593488,,,,,Moussa Bangoura Directeur,,,SL
482,9.6108788,-12.8096241,,,,,Ministère de l'Éducation,,,SL
483,9.6099057,-12.8093809,,,,,Ministère de l'Éducation,,,SL
484,9.6637669,-12.8272768,,,,,Mr Youssouf,,,SL
485,9.6096728,-12.8091789,,,,,Ministère de l'Éducation,,,SL
486,9.7226318,-12.7945992,,,,,Monsieur Doumbouyah,,,GN
487,10.0532486,-10.7446612,,,,,Ministère de l'Éducation,,,GN
488,10.053451,-10.7446383,,,,,Ministère de l'Éducation,,,GN
489,10.0510992,-10.7253425,,,,,Doumbouya Lancinet,,,GN
490,10.0511626,-10.7256858,,,,,Doumbouya Lancinet,,,GN
491,10.0521363,-10.7387589,,,,,Ministère de l'Éducation,,,GN
492,10.0535144,-10.7448784,,,,,Ministère de l'Éducation,,,GN
493,10.0508272,-10.7253438,,,,,Doumbouya Lancinet,,,GN
494,10.0519093,-10.7386,,,,,Ministère de l'Éducation,,,GN
495,10.0522579,-10.7390906,,,,,Ministère de l'Éducation,,,GN
496,10.0356672,-10.7314593,,,,,Mohamed Lamine Camara,,,GN
497,8.9495861,-10.4652742,,,,,Fara Polipo Kamano,,,SL
498,9.215479,-10.5457467,,,,,Ministère de l'Éducation,,,SL
499,9.2106033,-10.5393662,,,,,Mr Tamba Edouar Vendeno,,,SL
500,9.1701648,-10.1009967,,,,,Privée,,,GN
501,9.1702553,-10.1006847,,,,,Privée,,,GN
502,8.635037,-10.4023039,,,,,Privée,,,GN
503,8.5755729,-10.1302341,,,,,Privée,,,GN
504,8.6101533,-10.2626754,,,,,Principal Du Collège,,,GN
505,8.6134012,-10.2573903,,,,,Faya Leno,,,GN
506,8.6127367,-10.2612792,,,,,Monsieur Mimi,,,GN
507,8.6129018,-10.2638362,,,,,Saa David Leno,,,GN
508,8.6136832,-10.2574207,,,,,René Tonguino,,,GN
509,8.6651463,-9.6945585,,,,,Ministère de l'Éducation,,,LR
510,8.5275577,-10.2339086,,,,,Niouma Robert Kamano,,,GN
511,8.5276532,-10.2336189,,,,,Niouma Robert Kamano,,,GN
512,8.5460574,-9.4608885,,,,,Camara Moussa,,,GN
513,8.5527318,-9.4561164,,,,,Mohamed Camara,,,GN
514,8.5473295,-9.4536829,,,,,Oumar Sidibé,,,GN
515,8.5516232,-9.4534456,,,,,Ministère de l'Éducation,,,GN
516,8.5541327,-9.4527075,,,,,Kalifa Camara,,,GN
517,8.5513846,-9.4532257,,,,,Ministère de l'Éducation,,,GN
518,8.5461275,-9.4669157,,,,,Pasteur Balla,,,GN
519,8.5509708,-9.4530782,,,,,Ministère de l'Éducation,,,GN
520,7.8161225,-9.3727654,,,,,Ministère de l'Éducation,,,GN
521,7.6386506,-8.7963125,,,,,Privée,,,GN
522,7.9001271,-9.3631325,,,,,Michel Faya Kamano,,,GN
523,7.7171389,-9.2680099,,,,,Mr Syba Kpogomou,,,GN
524,7.7171304,-9.2677505,,,,,Mr Syba Kpogomou,,,GN
525,7.7172503,-9.2678975,,,,,Mr Syba Kpogomou,,,GN
526,7.7995162,-8.8289845,,,,,SOS,,,GN
527,7.7994072,-8.8292849,,,,,SOS,,,GN
528,7.7597379,-8.8173957,,,,,Privée,,,GN
529,7.7941668,-8.8168824,,,,,Privée,,,GN
530,7.7909952,-8.818149,,,,,Ministère de l'Éducation,,,GN
531,7.7946558,-8.816877,,,,,Privée,,,GN
532,7.7940393,-8.8170433,,,,,Privée,,,GN
533,7.7913685,-8.8187385,,,,,Ministère de l'Éducation,,,GN
534,7.7998749,-8.8294861,,,,,SOS,,,GN
535,7.7941748,-8.8170165,,,,,Privée,,,GN
536,7.7943475,-8.8172472,,,,,Privée,,,GN
537,7.7944007,-8.8167644,,,,,Privée,,,GN
538,7.7912171,-8.8183656,,,,,Ministère de l'Éducation,,,GN
539,7.7946292,-8.8173866,,,,,Privée,,,GN
540,7.7998404,-8.828904,,,,,SOS,,,GN
541,7.7996783,-8.8289684,,,,,SOS,,,GN
542,7.2591354,-9.0552564,,,,,Ministère de l'Éducation,,,LR
543,7.2592641,-9.0550555,,,,,Ministère de l'Éducation,,,LR
544,7.2592011,-9.0548173,,,,,Ministère de l'Éducation,,,LR
545,7.8352416,-8.5857411,,,,,Ministère de l'Éducation,,,GN
546,7.8368841,-8.5902142,,,,,Mr Nestor Loua,,,GN
547,7.8362584,-8.5855043,,,,,Kakona Condé,,,GN
548,7.8144314,-8.646193,,,,,Mr Woua Guilavogui,,,GN
549,7.6772609,-8.3154702,,,,,Groupe Scolaire Guilavo,,,LR
550,7.6773938,-8.3142096,,,,,Ministère de l'Éducation,,,LR
551,7.6775852,-8.3139092,,,,,Ministère de l'Éducation,,,LR
552,7.2279336,-8.9834542,,,,,,,Mo-Sa 08:00-18:00,LR
553,7.2340435,-8.9824584,,,,,,,sunrise-sunset,LR
554,7.2342591,-8.981635,,,,,,,sunrise-sunset,LR
555,7.228165,-8.9833939,,,,,,,sunrise-sunset,LR
556,7.2256731,-8.9862927,,,,,,,sunrise-sunset,LR
557,7.2295397,-9.0004654,,,,,,,Mo-Fr 08:00-17:00,LR
558,7.2406392,-8.992286,,,,,,,sunrise-sunset,LR
559,7.232948,-8.9874964,,,,,,,Mo-Fr 08:00-17:00,LR
560,7.2487978,-8.9998448,,,,,,,"""on appointment""",LR
561,7.2317262,-8.9904576,,,,,Arkey Kpador,,Mo-Fr 08:00-17:00,LR
562,7.2169147,-8.9754546,,,,,,,sunrise-sunset,LR
563,7.2494007,-8.9884881,,,,,,,sunrise-sunset,LR
564,7.2278648,-8.9840154,,,,,,,sunrise-sunset,LR
565,7.226832,-8.9867552,,,,,,,sunrise-sunset,LR
566,7.2445013,-8.9960026,,,,,,,"""on appointment""",LR
567,7.2279608,-8.9833315,,,,,,,sunrise-sunset,LR
568,7.2466057,-8.9900153,,,,,,,sunrise-sunset,LR
569,7.2340592,-8.9791197,,,,,,,Mo-Sa 08:00-18:00,LR
570,7.2316161,-8.9905939,,,,,,,Mo-Sa 08:00-18:00,LR
571,7.2288926,-9.0012706,,,,,private_profit,,Mo-Fr 08:00-17:00,LR
572,7.2268281,-8.9868927,,,,,,,sunrise-sunset,LR
573,7.2277145,-8.9838957,,,,,,,sunrise-sunset,LR
574,7.2269485,-8.9868779,,,,,,,sunrise-sunset,LR
575,7.228421,-9.0020324,,,,,,,sunrise-sunset,LR
576,7.2339511,-8.9806272,,,,,,,24/7,LR
577,7.2313656,-8.9921749,,,,,,,Mo-Fr 08:00-17:00,LR
578,7.3602749,-8.7072444,,,,,,,sunrise-sunset,LR
579,7.3601712,-8.7074716,,,,,,,Mo-Fr 08:00-17:00,LR
580,7.3698706,-8.7093497,,,,,,,sunrise-sunset,LR
581,7.3604878,-8.7201405,,,,,,,Mo-Fr 08:00-17:00,LR
582,7.3703788,-8.7085844,,,,,,,sunrise-sunset,LR
583,7.37265,-8.708661,,,,,,,"""on appointment""",LR
584,7.3596112,-8.7177587,,,,,,,Mo-Fr 08:00-17:00,LR
585,7.3558767,-8.6920607,,,,,,,24/7,LR
586,7.3561834,-8.7138415,,,,,,,Mo-Fr 08:00-17:00,LR
587,7.3722662,-8.7090885,,,,,,,sunrise-sunset,LR
588,7.3594875,-8.7176795,,,,,,,Mo-Fr 08:00-17:00,LR
589,7.3721395,-8.7063688,,,,,,,sunrise-sunset,LR
590,7.3590194,-8.7207842,,,,,,,Mo-Fr 08:00-17:00,LR
591,7.360455,-8.7073686,,,,,,,Mo-Fr 08:00-17:00,LR
592,7.3615044,-8.7216289,,,,,,,sunrise-sunset,LR
593,7.3601898,-8.7070942,,,,,,,sunrise-sunset,LR
594,7.366727,-8.717293,,,,,,,sunrise-sunset,LR
595,9.4318958,-13.0747521,12,6,2,,government,,24/7,GN
596,9.4299678,-13.0796649,14,,"Mamadama CAMARA, Fatoumata CAMARA",,private_profit,,,GN
597,9.4311558,-13.0902891,250,,,,government,,08:00-18:00,GN
598,9.4233091,-13.0759594,05,04,,,government,,,GN
599,9.4538216,-13.182545,1,1,2,,government,,,GN
600,9.4300538,-13.0797064,14,1,2,,private_profit,,,GN
601,9.4343431,-13.0756481,,,,,government,,,GN
602,9.344437,-13.132904,2,1,1,,government,,,GN
603,9.4315143,-13.0899739,,,,,government,,,GN
604,9.431341,-13.0901174,140,10,4,,government,,,GN
605,9.4315408,-13.0906016,,4,10,,government,,,GN
606,9.3660843,-12.7617815,3,,1,,government,,,SL
607,9.3397765,-12.8583152,4,,,,,,,SL
608,9.5390723,-12.6638788,4,02,,,government,,08:00-18:00,SL
609,9.6634525,-12.8290505,5,1,2,,government,,,SL
610,9.5698691,-12.6844847,02,01,01,,government,,08:00-18:00,SL
611,9.6622577,-12.8266313,03,Dr Yansane,01,,government,,07:00-18:00,SL
612,9.6120688,-12.8091265,7,3,3,,government,,07:00-17:00,SL
613,9.7194259,-12.7952394,5,,2,,government,,07:00-19:00,GN
614,9.713582,-12.6497013,3,,2,,government,,07:00-19:00,SL
615,9.8755176,-12.5553963,3,1,1,,government,,08:00-18:00,GN
616,10.0510778,-12.3043176,3,,2,,government,,06:00-23:00,GN
617,9.976084,-12.3392431,02,,01,,,,07:00-23:00,SL
618,9.8818241,-12.4473865,8,,5,,government,,08:00-18:00,SL
619,10.1539196,-12.5357925,07,,02,,government,,07:00-18:00,GN
620,10.3902814,-12.079137,7,guilavogui akoï,zaki haba,,ngo,,,GN
621,10.3993282,-12.0818164,7,2,3,,,,,GN
622,10.4030026,-12.1469522,2,,1,,government,,8:00-16:30,GN
623,10.2899631,-11.9804599,4,,,,government,,,GN
624,10.3781822,-12.0814204,10,Mamadou Bary,genaibou Bary,,ngo,,,GN
625,9.8882766,-11.0637279,2,1,3,,,,,SL
626,10.0466128,-10.7597916,6,2,3,,ngo,,,GN
627,10.0713649,-11.1195728,0,,7,,government,,08:00-16:00,SL
628,9.7268493,-10.8764756,4,,3,,government,,08:00-16:00,SL
629,9.2127709,-10.5451208,1,,1,,combination,,08:00-16:30,SL
630,9.1800135,-10.092135,10,1,2,,private_profit,,,GN
631,9.1634973,-10.0917652,5,1,2,,,,8:00-18:00,GN
632,8.9484465,-10.465993,2,9,1,,Plan Guinée (Institution),,,SL
633,8.7492595,-10.4788649,3,,1,,government,,,SL
634,8.9002472,-10.4722541,0,,1,,private_profit,,07:00-22:00,SL
635,8.5278475,-10.232675,2,1,4,,government,,08:00-17:00,GN
636,8.613067,-10.2624852,3,,2,,government,,08:00-16:00,GN
637,8.6029946,-10.1258471,5,4,1,,government,,8:00-17:00,GN
638,8.6540049,-10.1060244,12,,,,government,,07:00-18:00,GN
639,8.6222127,-10.0647184,4,1,2,,private_profit,,,GN
640,8.4823771,-10.4102318,4,,,,government,,8:00-17:00,SL
641,8.6409708,-10.4157151,7,,7,,government,,,GN
642,8.6410357,-10.4154951,6,,8,,government,,,GN
643,8.5048354,-10.3344814,6,,10,,government,,8:00-15:00,GN
644,8.3389065,-10.5428772,5,,3,,government,,8:00-16:30,SL
645,8.5549832,-10.4539813,2,2,3,,,,,SL
646,8.4956524,-10.5935226,5,,8,,government,,,SL
647,8.4900038,-10.5925332,5,,8,,government,,08:00-16:00,SL
648,8.6387549,-10.4115951,2,1,2,,government,,,GN
649,8.5404309,-10.5109663,4,,2,,government,,,SL
650,8.924849,-9.5812637,2,,1,,government,,8:00-16:00,GN
651,8.6213588,-9.8573971,4,,1,,government,,08:00-16:00,LR
652,8.5659406,-9.8744962,4,o,2,,government,,07:00-18:00,LR
653,8.5597445,-10.1305296,2,2,3,,government,,8:00-17:00,GN
654,8.5610435,-10.1370395,12,4,8,,government,,,GN
655,8.5550153,-10.1221718,5,4,2,,,,7:00-16:00,GN
656,8.5590146,-10.1350808,,,,,,,24/7,GN
657,8.5593032,-10.1353502,,2,3,,government,,8:00-16:30,GN
658,8.5575126,-10.1342566,6,,4,,government,,,GN
659,8.5669551,-10.133155,2,,2,,government,,7:00-18:00,GN
660,8.5585725,-10.1397157,4,,,,government,,07:00-19:00,GN
661,8.4581768,-9.5848952,5,2,2,,government,,,GN
662,8.6593841,-9.691205,10,,1,,government,,8:00-16:30,LR
663,8.5984523,-9.650462,1,,2,,government,,08:00-18:00,GN
664,8.480599,-9.54956,6,,1,,government,,8:00-16:30,GN
665,8.5381807,-9.6033061,3,,1,,government,,8:00-19:00,GN
666,8.4573325,-9.5853406,5,,2,,,,08:00-18:00,GN
667,8.5480499,-9.4666333,13,25,07,,government,,,GN
668,8.5524429,-9.471568,18,,7,,government,,8:30-16:00,GN
669,8.5425639,-9.4718014,98,6,22,,ngo,,8:00-18:00,GN
670,8.5425639,-9.4725645,85,4,19,,,,24/7,GN
671,8.5532781,-9.4537932,5,,2,,government,,8:30-16:30,GN
672,8.4193789,-9.3978542,2,,2,,government,,07:00-18:00,GN
673,7.8528906,-9.1089401,3,,,,government,,08:00-16:00,GN
674,7.8542438,-9.2797832,2,,1,,government,,08:00-00:00,GN
675,8.0327141,-9.3651581,8,,3,,government,,07:00-16:00,GN
676,8.0266951,-9.3590802,7,,1,,government,,07:00-16:00,GN
677,7.8546296,-9.3964865,5,1,1,,,,,GN
678,7.906396,-9.3569399,6,,6,,government,,8:30-16:30,GN
679,7.3383455,-8.966904,10,12,8,,,,8:15-17:00,LR
680,7.3450987,-8.9589554,1,1,,,private_profit,,,LR
681,7.3479505,-8.9551181,1,1,,,,,,LR
682,7.3476795,-8.9564359,21,,5,,,,7:30-16:30,LR
683,7.3475342,-8.9568843,1,1,,,private_profit,,,LR
684,7.7287495,-9.2112387,8,6,2,,,,8:00-17:00,GN
685,7.7166297,-9.2690377,,,,,private_profit,,08:00-16:30,GN
686,7.6674202,-9.2595863,1,o,1,,government,,08:00-16:00,GN
687,7.7131218,-9.2675693,6,,1,,government,,,GN
688,7.7272913,-9.2108935,0,,,,private_profit,,,GN
689,7.2563289,-9.0577537,1,,1,,government,,,LR
690,7.3038545,-9.1090594,5,,3,,government,,08:00-16:30,GN
691,7.3466364,-9.1516328,0,,1,,government,,07:00-17:00,GN
692,7.5441936,-8.7721175,4,,1,,government,,8:00-16:00,LR
693,7.6406776,-8.7995231,8,,1,,,,,GN
694,7.7657885,-8.8200487,3,,7,,government,,8:00-16:00,GN
695,7.7760342,-8.681784,,,2,,government,,6:00-20:00,GN
696,7.7986927,-8.6976345,5,,,,government,,8:00-12:00,GN
697,7.8351756,-8.5867824,,,1,,private_profit,,09:00-18:00,GN
698,7.7379744,-8.7496984,20,2,17,,,,7:00-16:30,GN
699,7.8364563,-8.5858905,4,,3,,government,,07:00-18:00,GN
700,7.8144877,-8.6460337,1,,1,,Ancien école,,08:00-18:00,GN
701,7.6783405,-8.3145038,9,,1,,,,24/7,LR
702,7.6807745,-8.3143591,1,,,,,,,LR
703,8.3960486,-10.7060689,,,,,Nick Riser,,,SL
704,8.9706239,-12.9989398,,,,,"Ministry of Education, Science and Technology",,,SL
705,8.9701336,-12.9985478,,,,,"Ministry of Education, Science and Technology",,,SL
706,9.1142965,-12.9215778,,,,,Wesleyan Church of Sierra Leone,,,SL
707,9.1223792,-12.919251,,,,,Wesleyan Church of Sierra Leone,,,SL
708,9.1213651,-12.915227,,,,,Mr Conteh,,,SL
709,9.1279379,-12.9199075,,,,,Kadie S Yillah,,,SL
710,9.1041532,-12.9238835,,,,,Mr Jack,,,SL
711,9.3961097,-12.6639318,,,,,ngo,,,SL
712,9.3939609,-12.6660991,,,,,government,,,SL
713,9.3958662,-12.6641035,,,,,Umaro Muthar Mission,,,SL
714,9.6764205,-12.2238564,,,,,Missionary,,,SL
715,9.9422316,-11.6455078,,,,,"Ministry of Education, Science and Technology",,,SL
716,8.2684032,-10.560919,,,,,Free Pentecostal Mission,,,SL
717,8.2682227,-10.560962,,,,,Free Pentecostal Mission,,,SL
718,8.329809,-10.4979086,,,,,Morie Vandi,,,SL
719,8.274928,-10.5797584,,,,,Save The Children,,,SL
720,8.2846049,-10.567925,,,,,Jemba Gbandi Ngobeh,,,SL
721,9.5339397,-10.956341,,,,,R.C. Mission,,,SL
722,9.3475428,-10.8754563,,,,,"Ministry of Education, Science and Technology",,,SL
723,9.3475428,-10.8748877,,,,,"Ministry of Education, Science and Technology",,,SL
724,9.5344158,-10.9566307,,,,,R.C. Mission,,,SL
725,8.4336162,-10.8602965,,,,,Moest,,,SL
726,8.4324488,-10.8604789,,,,,Moest,,,SL
727,8.4373019,-10.8619645,,,,,Moest,,,SL
728,8.4387219,-10.8609963,,,,,"Ministry of Education, Science and Technology",,,SL
729,8.7852959,-10.7093649,,,,,Paul Saa Sam,,,SL
730,8.8930852,-10.6345403,,,,,Moest,,,SL
731,8.6581708,-10.5257384,,,,,"Ministry of Education, Science and Technology",,,SL
732,8.6103638,-10.6996536,,,,,"Ministry of Education, Science and Technology",,,SL
733,8.6100244,-10.6996536,,,,,"Ministry of Education, Science and Technology",,,SL
734,8.4699752,-10.3431811,,,,,Mr. Jorfeh,,,SL
735,8.4618213,-10.3352289,,,,,Emmanuel Jimmy,,,SL
736,8.461909,-10.3470397,,,,,Ansarul Mission,,,SL
737,8.3926914,-10.7073146,,,,,Kadiatu Janneh,,,SL
738,8.416012,-10.7235076,,,,,government,,,SL
